#{"t_start": 1692134155.2047749, "env_id": "CustomHopper-source-v0"}
r,l,t
10.764795,21,5.477038
11.683269,17,5.94552
27.276112,37,8.981394
10.775796,14,9.84797
6.573655,20,11.596763
29.764856,49,15.843407
10.339814,13,17.11152
8.268823,15,17.837184
16.652178,17,19.189044
70.192186,38,23.264564
67.723618,56,29.285288
23.186581,37,32.956142
28.425397,24,35.736354
21.134938,19,38.165123
7.824854,13,38.851228
91.411636,73,43.753976
40.487821,51,46.506911
91.340548,58,49.509928
57.783013,34,50.875409
107.89227,85,54.836821
60.921731,37,56.234178
76.371922,43,58.114157
57.910214,34,59.197536
53.081062,31,60.218632
89.521963,58,62.325306
45.363574,26,63.067024
46.885069,27,64.028738
58.354214,34,65.679017
74.540862,42,68.525363
152.447658,74,72.579926
203.556298,87,78.302436
225.611236,115,86.406441
192.485288,87,92.765916
205.376685,88,99.271576
180.183622,85,104.663198
202.769587,88,109.893531
177.898691,81,114.332242
188.281595,86,119.38414
174.463003,84,123.91159
196.125029,85,128.888987
188.800573,84,134.625874
194.537032,85,139.707398
174.368618,85,144.542875
196.262919,86,150.139441
178.06867,83,155.317604
175.544934,84,160.265747
183.576157,82,165.706169
181.000619,87,170.705187
183.040786,81,176.004268
185.786726,83,181.750956
185.900017,85,186.687153
204.257898,88,191.968582
191.022084,85,198.873146
190.758437,84,204.13306
198.187541,87,209.810073
189.327247,90,215.645754
201.13536,96,221.80219
199.813437,90,227.603015
202.000705,95,234.433142
208.376004,93,240.781021
186.218703,88,247.062895
197.242172,91,253.0187
202.942591,87,259.199358
202.361328,91,266.828842
215.767641,92,273.448157
205.722681,88,280.224422
221.235755,94,287.479599
186.022319,89,294.011536
228.772274,99,301.931311
228.520253,106,309.934793
182.437897,95,316.974552
230.329206,97,325.068001
198.579736,95,332.562436
